binomial,clade1,clade2,clade4,clade7,clade8,clade9,clade
Rhinolophus euryotis,0,0,0,0,0,1,9
Rhinolophus ferrumequinum,0,0,0,0,0,1,9
Rhinolophus formosae,0,0,0,0,0,1,9
Rhinolophus fumigatus,0,0,0,0,0,1,9
Rhinolophus guineensis,0,0,0,0,0,1,9
Rhinolophus hilli,0,0,0,0,0,1,9
Rhinolophus hillorum,0,0,0,0,0,1,9
Rhinolophus hipposideros,0,0,0,0,0,1,9
Rhinolophus inops,0,0,0,0,0,1,9
Rhinolophus keyensis,0,0,0,0,0,1,9
Rhinolophus landeri,0,0,0,0,0,1,9
Rhinolophus lepidus,0,0,0,0,0,1,9
Rhinolophus luctus,0,0,0,0,0,1,9
Rhinolophus maclaudi,0,0,0,0,0,1,9
Rhinolophus macrotis,0,0,0,0,0,1,9
Rhinolophus madurensis,0,0,0,0,0,1,9
Rhinolophus maendeleo,0,0,0,0,0,1,9
Rhinolophus malayanus,0,0,0,0,0,1,9
Rhinolophus marshalli,0,0,0,0,0,1,9
Rhinolophus megaphyllus,0,0,0,0,0,1,9
Rhinolophus mehelyi,0,0,0,0,0,1,9
Rhinolophus mitratus,0,0,0,0,0,1,9
Rhinolophus montanus,0,0,0,0,0,1,9
Rhinolophus nereis,0,0,0,0,0,1,9
Rhinolophus osgoodi,0,0,0,0,0,1,9
Rhinolophus paradoxolophus,0,0,0,0,0,1,9
Rhinolophus pearsonii,0,0,0,0,0,1,9
Rhinolophus philippinensis,0,0,0,0,0,1,9
Rhinolophus pusillus,0,0,0,0,0,1,9
Rhinolophus rex,0,0,0,0,0,1,9
Rhinolophus robinsoni,0,0,0,0,0,1,9
Rhinolophus rouxii,0,0,0,0,0,1,9
Rhinolophus rufus,0,0,0,0,0,1,9
Rhinolophus ruwenzorii,0,0,0,0,0,1,9
Rhinolophus sakejiensis,0,0,0,0,0,1,9
Rhinolophus sedulus,0,0,0,0,0,1,9
Rhinolophus shameli,0,0,0,0,0,1,9
Rhinolophus shortridgei,0,0,0,0,0,1,9
Rhinolophus siamensis,0,0,0,0,0,1,9
Rhinolophus silvestris,0,0,0,0,0,1,9
Rhinolophus simulator,0,0,0,0,0,1,9
Rhinolophus sinicus,0,0,0,0,0,1,9
Rhinolophus stheno,0,0,0,0,0,1,9
Rhinolophus subbadius,0,0,0,0,0,1,9
Rhinolophus subrufus,0,0,0,0,0,1,9
Rhinolophus swinnyi,0,0,0,0,0,1,9
Rhinolophus thomasi,0,0,0,0,0,1,9
Rhinolophus trifoliatus,0,0,0,0,0,1,9
Rhinolophus virgo,0,0,0,0,0,1,9
Rhinolophus yunanensis,0,0,0,0,0,1,9
Rhinolophus ziama,0,0,0,0,0,1,9
Rhinonicteris aurantia,0,0,0,0,0,1,9
Rhinophylla alethina,0,0,0,0,0,1,9
Rhinophylla fischerae,0,0,0,0,0,1,9
Rhinophylla pumilio,0,0,0,0,0,1,9
Rhinopithecus avunculus,0,0,0,1,0,0,7
Rhinopithecus bieti,0,0,0,1,0,0,7
Rhinopithecus roxellana,0,0,0,1,0,0,7
Rhinopoma hardwickii,0,0,0,0,0,1,9
Rhinopoma microphyllum,0,0,0,0,0,1,9
Rhinopoma muscatellum,0,0,0,0,0,1,9
Rhinosciurus laticaudatus,0,0,1,0,0,0,4
Rhipidomys austrinus,0,0,1,0,0,0,4
Rhipidomys cariri,0,0,1,0,0,0,4
Rhipidomys caucensis,0,0,1,0,0,0,4
Rhipidomys couesi,0,0,1,0,0,0,4
Rhipidomys emiliae,0,0,1,0,0,0,4
Rhipidomys fulviventer,0,0,1,0,0,0,4
Rhipidomys gardneri,0,0,1,0,0,0,4
Rhipidomys latimanus,0,0,1,0,0,0,4
Rhipidomys leucodactylus,0,0,1,0,0,0,4
Rhipidomys macconnelli,0,0,1,0,0,0,4
Rhipidomys macrurus,0,0,1,0,0,0,4
Rhipidomys mastacalis,0,0,1,0,0,0,4
Rhipidomys modicus,0,0,1,0,0,0,4
Rhipidomys nitela,0,0,1,0,0,0,4
Rhipidomys ochrogaster,0,0,1,0,0,0,4
Rhipidomys venezuelae,0,0,1,0,0,0,4
Rhipidomys venustus,0,0,1,0,0,0,4
Rhipidomys wetzeli,0,0,1,0,0,0,4
Rhizomys pruinosus,0,0,1,0,0,0,4
Rhizomys sinensis,0,0,1,0,0,0,4
Rhizomys sumatrensis,0,0,1,0,0,0,4
Rhogeessa aeneus,0,0,0,0,0,1,9
Rhogeessa alleni,0,0,0,0,0,1,9
Rhogeessa genowaysi,0,0,0,0,0,1,9
Rhogeessa gracilis,0,0,0,0,0,1,9
Rhogeessa hussoni,0,0,0,0,0,1,9
Rhogeessa io,0,0,0,0,0,1,9
Rhogeessa minutilla,0,0,0,0,0,1,9
Rhogeessa mira,0,0,0,0,0,1,9
Rhogeessa parvula,0,0,0,0,0,1,9
Rhogeessa tumida,0,0,0,0,0,1,9
Rhombomys opimus,0,0,1,0,0,0,4
Rhynchocyon cirnei,0,1,0,0,0,0,2
Rhynchocyon petersi,0,1,0,0,0,0,2
Rhynchogale melleri,0,0,0,0,0,1,9
Rhyncholestes raphanurus,1,0,0,0,0,0,1
Rhynchomeles prattorum,1,0,0,0,0,0,1
Rhynchomys banahao,0,0,1,0,0,0,4
Rhynchomys isarogensis,0,0,1,0,0,0,4
Rhynchomys soricoides,0,0,1,0,0,0,4
Rhynchomys tapulao,0,0,1,0,0,0,4
Rhynchonycteris naso,0,0,0,0,0,1,9
Rousettus aegyptiacus,0,0,0,0,0,1,9
Rousettus amplexicaudatus,0,0,0,0,0,1,9
Rousettus bidens,0,0,0,0,0,1,9
Rousettus celebensis,0,0,0,0,0,1,9
Rousettus lanosus,0,0,0,0,0,1,9
Rousettus leschenaultii,0,0,0,0,0,1,9
Rousettus linduensis,0,0,0,0,0,1,9
Rousettus madagascariensis,0,0,0,0,0,1,9
Rousettus obliviosus,0,0,0,0,0,1,9
Rousettus spinalatus,0,0,0,0,0,1,9
Rubrisciurus rubriventer,0,0,1,0,0,0,4
Rupicapra rupicapra,0,0,0,0,0,1,9
Rusa marianna,0,0,0,0,0,1,9
Rusa unicolor,0,0,0,0,0,1,9
Ruwenzorisorex suncoides,0,0,0,0,1,0,8
Saccolaimus flaviventris,0,0,0,0,0,1,9
Saccolaimus mixtus,0,0,0,0,0,1,9
Saccolaimus peli,0,0,0,0,0,1,9
Saccolaimus saccolaimus,0,0,0,0,0,1,9
Saccopteryx antioquensis,0,0,0,0,0,1,9
Saccopteryx bilineata,0,0,0,0,0,1,9
Saccopteryx canescens,0,0,0,0,0,1,9
Saccopteryx gymnura,0,0,0,0,0,1,9
Saccopteryx leptura,0,0,0,0,0,1,9
Saccostomus campestris,0,0,1,0,0,0,4
Saccostomus mearnsi,0,0,1,0,0,0,4
Saguinus bicolor,0,0,0,1,0,0,7
Saguinus fuscicollis,0,0,0,1,0,0,7
Saguinus geoffroyi,0,0,0,1,0,0,7
Saguinus imperator,0,0,0,1,0,0,7
Saguinus inustus,0,0,0,1,0,0,7
Saguinus labiatus,0,0,0,1,0,0,7
Saguinus leucopus,0,0,0,1,0,0,7
Saguinus martinsi,0,0,0,1,0,0,7
Saguinus melanoleucus,0,0,0,1,0,0,7
Saguinus midas,0,0,0,1,0,0,7
Saguinus mystax,0,0,0,1,0,0,7
Saguinus niger,0,0,0,1,0,0,7
Saguinus nigricollis,0,0,0,1,0,0,7
Saguinus tripartitus,0,0,0,1,0,0,7
Saimiri boliviensis,0,0,0,1,0,0,7
Saimiri sciureus,0,0,0,1,0,0,7
Saimiri ustus,0,0,0,1,0,0,7
Saimiri vanzolinii,0,0,0,1,0,0,7
Salanoia concolor,0,0,0,0,0,1,9
Salinomys delicatus,0,0,1,0,0,0,4
Salpingotulus michaelis,0,0,1,0,0,0,4
Salpingotus crassicauda,0,0,1,0,0,0,4
Salpingotus heptneri,0,0,1,0,0,0,4
Salpingotus kozlovi,0,0,1,0,0,0,4
Salpingotus pallidus,0,0,1,0,0,0,4
Sauromys petrophilus,0,0,0,0,0,1,9
Saxatilomys paulinae,0,0,1,0,0,0,4
Scalopus aquaticus,0,0,0,0,1,0,8
Scapanulus oweni,0,0,0,0,1,0,8
Scapanus latimanus,0,0,0,0,1,0,8
Scapanus orarius,0,0,0,0,1,0,8
Scapanus townsendii,0,0,0,0,1,0,8
Scapteromys aquaticus,0,0,1,0,0,0,4
Scapteromys tumidus,0,0,1,0,0,0,4
Scaptochirus moschatus,0,0,0,0,1,0,8
Scaptonyx fusicaudus,0,0,0,0,1,0,8
Sciurillus pusillus,0,0,1,0,0,0,4
Sciurocheirus alleni,0,0,0,1,0,0,7
Sciurocheirus gabonensis,0,0,0,1,0,0,7
Sciurotamias davidianus,0,0,1,0,0,0,4
Sciurotamias forresti,0,0,1,0,0,0,4
Sciurus aberti,0,0,1,0,0,0,4
Sciurus aestuans,0,0,1,0,0,0,4
Sciurus alleni,0,0,1,0,0,0,4
Sciurus anomalus,0,0,1,0,0,0,4
Sciurus arizonensis,0,0,1,0,0,0,4
Sciurus aureogaster,0,0,1,0,0,0,4
Sciurus carolinensis,0,0,1,0,0,0,4
Sciurus colliaei,0,0,1,0,0,0,4
Sciurus deppei,0,0,1,0,0,0,4
Sciurus flammifer,0,0,1,0,0,0,4
Sciurus gilvigularis,0,0,1,0,0,0,4
Sciurus granatensis,0,0,1,0,0,0,4
Sciurus griseus,0,0,1,0,0,0,4
Sciurus ignitus,0,0,1,0,0,0,4
Sciurus igniventris,0,0,1,0,0,0,4
Sciurus lis,0,0,1,0,0,0,4
Sciurus nayaritensis,0,0,1,0,0,0,4
Sciurus niger,0,0,1,0,0,0,4
Sciurus oculatus,0,0,1,0,0,0,4
Sciurus pucheranii,0,0,1,0,0,0,4
Sciurus pyrrhinus,0,0,1,0,0,0,4
Sciurus richmondi,0,0,1,0,0,0,4
Sciurus sanborni,0,0,1,0,0,0,4
Sciurus spadiceus,0,0,1,0,0,0,4
Sciurus stramineus,0,0,1,0,0,0,4
Sciurus variegatoides,0,0,1,0,0,0,4
Sciurus vulgaris,0,0,1,0,0,0,4
Sciurus yucatanensis,0,0,1,0,0,0,4
Scleronycteris ega,0,0,0,0,0,1,9
Scolomys melanops,0,0,1,0,0,0,4
Scolomys ucayalensis,0,0,1,0,0,0,4
Scoteanax rueppellii,0,0,0,0,0,1,9
Scotinomys teguina,0,0,1,0,0,0,4
Scotinomys xerampelinus,0,0,1,0,0,0,4
Scotoecus albofuscus,0,0,0,0,0,1,9
Scotoecus hirundo,0,0,0,0,0,1,9
Scotoecus pallidus,0,0,0,0,0,1,9
Scotomanes ornatus,0,0,0,0,0,1,9
Scotonycteris ophiodon,0,0,0,0,0,1,9
Scotonycteris zenkeri,0,0,0,0,0,1,9
Scotophilus celebensis,0,0,0,0,0,1,9
Scotophilus collinus,0,0,0,0,0,1,9
Scotophilus dinganii,0,0,0,0,0,1,9
Scotophilus heathii,0,0,0,0,0,1,9
Scotophilus kuhlii,0,0,0,0,0,1,9
Scotophilus leucogaster,0,0,0,0,0,1,9
Scotophilus marovaza,0,0,0,0,0,1,9
Scotophilus nigrita,0,0,0,0,0,1,9
Scotophilus nucella,0,0,0,0,0,1,9
Scotophilus nux,0,0,0,0,0,1,9
Scotophilus robustus,0,0,0,0,0,1,9
Scotophilus tandrefana,0,0,0,0,0,1,9
Scotophilus viridis,0,0,0,0,0,1,9
Scotorepens balstoni,0,0,0,0,0,1,9
Scotorepens greyii,0,0,0,0,0,1,9
Scotorepens orion,0,0,0,0,0,1,9
Scotorepens sanborni,0,0,0,0,0,1,9
Scotozous dormeri,0,0,0,0,0,1,9
Scutisorex somereni,0,0,0,0,1,0,8
Sekeetamys calurus,0,0,1,0,0,0,4
Selevinia betpakdalaensis,0,0,1,0,0,0,4
Semnopithecus dussumieri,0,0,0,1,0,0,7
Semnopithecus entellus,0,0,0,1,0,0,7
Semnopithecus hector,0,0,0,1,0,0,7
Semnopithecus hypoleucos,0,0,0,1,0,0,7
Semnopithecus priam,0,0,0,1,0,0,7
Semnopithecus schistaceus,0,0,0,1,0,0,7
Setifer setosus,0,1,0,0,0,0,2
Sicista armenica,0,0,1,0,0,0,4
Sicista betulina,0,0,1,0,0,0,4
Sicista caucasica,0,0,1,0,0,0,4
Sicista caudata,0,0,1,0,0,0,4
Sicista concolor,0,0,1,0,0,0,4
Sicista kazbegica,0,0,1,0,0,0,4
Sicista kluchorica,0,0,1,0,0,0,4
Sicista napaea,0,0,1,0,0,0,4
Sicista pseudonapaea,0,0,1,0,0,0,4
Sicista severtzovi,0,0,1,0,0,0,4
Sicista strandi,0,0,1,0,0,0,4
Sicista subtilis,0,0,1,0,0,0,4
Sicista tianshanica,0,0,1,0,0,0,4
Sigmodon alleni,0,0,1,0,0,0,4
Sigmodon alstoni,0,0,1,0,0,0,4
Sigmodon arizonae,0,0,1,0,0,0,4
Sigmodon fulviventer,0,0,1,0,0,0,4
Sigmodon hirsutus,0,0,1,0,0,0,4
Sigmodon hispidus,0,0,1,0,0,0,4
Sigmodon inopinatus,0,0,1,0,0,0,4
Sigmodon leucotis,0,0,1,0,0,0,4
Sigmodon mascotensis,0,0,1,0,0,0,4
Sigmodon ochrognathus,0,0,1,0,0,0,4
Sigmodon peruanus,0,0,1,0,0,0,4
Sigmodon toltecus,0,0,1,0,0,0,4
Sigmodontomys alfari,0,0,1,0,0,0,4
Sminthopsis archeri,1,0,0,0,0,0,1
Sminthopsis bindi,1,0,0,0,0,0,1
Sminthopsis butleri,1,0,0,0,0,0,1
Sminthopsis crassicaudata,1,0,0,0,0,0,1
Sminthopsis dolichura,1,0,0,0,0,0,1
Sminthopsis douglasi,1,0,0,0,0,0,1
Sminthopsis fuliginosus,1,0,0,0,0,0,1
Sminthopsis gilberti,1,0,0,0,0,0,1
Sminthopsis granulipes,1,0,0,0,0,0,1
Sminthopsis griseoventer,1,0,0,0,0,0,1
Sminthopsis hirtipes,1,0,0,0,0,0,1
Sminthopsis longicaudata,1,0,0,0,0,0,1
Sminthopsis macroura,1,0,0,0,0,0,1
Sminthopsis murina,1,0,0,0,0,0,1
Sminthopsis ooldea,1,0,0,0,0,0,1
Sminthopsis virginiae,1,0,0,0,0,0,1
Sminthopsis youngsoni,1,0,0,0,0,0,1
Smutsia gigantea,0,0,0,0,0,1,9
Smutsia temminckii,0,0,0,0,0,1,9
Solenodon paradoxus,0,0,0,0,1,0,8
Solisorex pearsoni,0,0,0,0,1,0,8
Solomys ponceleti,0,0,1,0,0,0,4
Solomys salamonis,0,0,1,0,0,0,4
Solomys salebrosus,0,0,1,0,0,0,4
Solomys sapientis,0,0,1,0,0,0,4
Sommeromys macrorhinos,0,0,1,0,0,0,4
Sooretamys angouya,0,0,1,0,0,0,4
Sorex alaskanus,0,0,0,0,1,0,8
Sorex alpinus,0,0,0,0,1,0,8
Sorex antinorii,0,0,0,0,1,0,8
Sorex araneus,0,0,0,0,1,0,8
Sorex arcticus,0,0,0,0,1,0,8
Sorex arizonae,0,0,0,0,1,0,8
Sorex asper,0,0,0,0,1,0,8
Sorex bairdi,0,0,0,0,1,0,8
Sorex bedfordiae,0,0,0,0,1,0,8
Sorex bendirii,0,0,0,0,1,0,8
Sorex buchariensis,0,0,0,0,1,0,8
Sorex caecutiens,0,0,0,0,1,0,8
Sorex camtschatica,0,0,0,0,1,0,8
Sorex cansulus,0,0,0,0,1,0,8
Sorex cinereus,0,0,0,0,1,0,8
Sorex coronatus,0,0,0,0,1,0,8
Sorex cylindricauda,0,0,0,0,1,0,8
Sorex daphaenodon,0,0,0,0,1,0,8
Sorex dispar,0,0,0,0,1,0,8
Sorex emarginatus,0,0,0,0,1,0,8
Sorex excelsus,0,0,0,0,1,0,8
Sorex fumeus,0,0,0,0,1,0,8
Sorex gracillimus,0,0,0,0,1,0,8
Sorex granarius,0,0,0,0,1,0,8
Sorex haydeni,0,0,0,0,1,0,8
Sorex hosonoi,0,0,0,0,1,0,8
Sorex hoyi,0,0,0,0,1,0,8
Sorex isodon,0,0,0,0,1,0,8
Sorex ixtlanensis,0,0,0,0,1,0,8
Sorex jacksoni,0,0,0,0,1,0,8
Sorex kozlovi,0,0,0,0,1,0,8
Sorex leucogaster,0,0,0,0,1,0,8
Sorex longirostris,0,0,0,0,1,0,8
Sorex lyelli,0,0,0,0,1,0,8
Sorex macrodon,0,0,0,0,1,0,8
Sorex maritimensis,0,0,0,0,1,0,8
Sorex mediopua,0,0,0,0,1,0,8
Sorex merriami,0,0,0,0,1,0,8
Sorex milleri,0,0,0,0,1,0,8
Sorex minutissimus,0,0,0,0,1,0,8
Sorex minutus,0,0,0,0,1,0,8
Sorex mirabilis,0,0,0,0,1,0,8
Sorex monticolus,0,0,0,0,1,0,8
Sorex nanus,0,0,0,0,1,0,8
Sorex neomexicanus,0,0,0,0,1,0,8
Sorex oreopolus,0,0,0,0,1,0,8
Sorex orizabae,0,0,0,0,1,0,8
Sorex ornatus,0,0,0,0,1,0,8
Sorex pacificus,0,0,0,0,1,0,8
Sorex palustris,0,0,0,0,1,0,8
Sorex planiceps,0,0,0,0,1,0,8
Sorex portenkoi,0,0,0,0,1,0,8
Sorex preblei,0,0,0,0,1,0,8
Sorex pribilofensis,0,0,0,0,1,0,8
Sorex raddei,0,0,0,0,1,0,8
Sorex roboratus,0,0,0,0,1,0,8
Sorex rohweri,0,0,0,0,1,0,8
Sorex samniticus,0,0,0,0,1,0,8
Sorex satunini,0,0,0,0,1,0,8
Sorex saussurei,0,0,0,0,1,0,8
Sorex sclateri,0,0,0,0,1,0,8
Sorex shinto,0,0,0,0,1,0,8
Sorex sinalis,0,0,0,0,1,0,8
Sorex sonomae,0,0,0,0,1,0,8
Sorex stizodon,0,0,0,0,1,0,8
Sorex tenellus,0,0,0,0,1,0,8
Sorex thibetanus,0,0,0,0,1,0,8
Sorex trowbridgii,0,0,0,0,1,0,8
Sorex tundrensis,0,0,0,0,1,0,8
Sorex ugyunak,0,0,0,0,1,0,8
Sorex unguiculatus,0,0,0,0,1,0,8
Sorex vagrans,0,0,0,0,1,0,8
Sorex ventralis,0,0,0,0,1,0,8
Sorex veraecrucis,0,0,0,0,1,0,8
Sorex veraepacis,0,0,0,0,1,0,8
Sorex volnuchini,0,0,0,0,1,0,8
Sorex yukonicus,0,0,0,0,1,0,8
Soriculus nigrescens,0,0,0,0,1,0,8
Spalacopus cyanus,0,0,1,0,0,0,4
Spalax arenarius,0,0,1,0,0,0,4
Spalax graecus,0,0,1,0,0,0,4
Spalax microphthalmus,0,0,1,0,0,0,4
Spalax uralensis,0,0,1,0,0,0,4
Spalax zemni,0,0,1,0,0,0,4
Spermophilopsis leptodactylus,0,0,1,0,0,0,4
Spermophilus alashanicus,0,0,1,0,0,0,4
Spermophilus brevicauda,0,0,1,0,0,0,4
Spermophilus citellus,0,0,1,0,0,0,4
Spermophilus dauricus,0,0,1,0,0,0,4
Spermophilus erythrogenys,0,0,1,0,0,0,4
Spermophilus fulvus,0,0,1,0,0,0,4
Spermophilus major,0,0,1,0,0,0,4
Spermophilus musicus,0,0,1,0,0,0,4
Spermophilus pallidicauda,0,0,1,0,0,0,4
Spermophilus pygmaeus,0,0,1,0,0,0,4
Spermophilus ralli,0,0,1,0,0,0,4
Spermophilus relictus,0,0,1,0,0,0,4
Spermophilus suslicus,0,0,1,0,0,0,4
Spermophilus taurensis,0,0,1,0,0,0,4
Spermophilus xanthoprymnus,0,0,1,0,0,0,4
Sphaerias blanfordi,0,0,0,0,0,1,9
Sphaeronycteris toxophyllum,0,0,0,0,0,1,9
Spilocuscus kraemeri,1,0,0,0,0,0,1
Spilocuscus maculatus,1,0,0,0,0,0,1
Spilocuscus papuensis,1,0,0,0,0,0,1
Spilocuscus rufoniger,1,0,0,0,0,0,1
Spilocuscus wilsoni,1,0,0,0,0,0,1
Spilogale angustifrons,0,0,0,0,0,1,9
Spilogale gracilis,0,0,0,0,0,1,9
Spilogale putorius,0,0,0,0,0,1,9
Spilogale pygmaea,0,0,0,0,0,1,9
Srilankamys ohiensis,0,0,1,0,0,0,4
Steatomys bocagei,0,0,1,0,0,0,4
Steatomys caurinus,0,0,1,0,0,0,4
Steatomys cuppedius,0,0,1,0,0,0,4
Steatomys jacksoni,0,0,1,0,0,0,4
Steatomys krebsii,0,0,1,0,0,0,4
Steatomys opimus,0,0,1,0,0,0,4
Steatomys parvus,0,0,1,0,0,0,4
Steatomys pratensis,0,0,1,0,0,0,4
Stenocephalemys albipes,0,0,1,0,0,0,4
Stenocephalemys albocaudata,0,0,1,0,0,0,4
Stenocephalemys griseicauda,0,0,1,0,0,0,4
Stenocephalemys ruppi,0,0,1,0,0,0,4
Stenoderma rufum,0,0,0,0,0,1,9
Stochomys longicaudatus,0,0,1,0,0,0,4
Strigocuscus celebensis,1,0,0,0,0,0,1
Strigocuscus pelengensis,1,0,0,0,0,0,1
Sturnira aratathomasi,0,0,0,0,0,1,9
Sturnira bidens,0,0,0,0,0,1,9
Sturnira bogotensis,0,0,0,0,0,1,9
Sturnira erythromos,0,0,0,0,0,1,9
Sturnira lilium,0,0,0,0,0,1,9
Sturnira ludovici,0,0,0,0,0,1,9
Sturnira luisi,0,0,0,0,0,1,9
Sturnira magna,0,0,0,0,0,1,9
Sturnira mistratensis,0,0,0,0,0,1,9
Sturnira mordax,0,0,0,0,0,1,9
Sturnira nana,0,0,0,0,0,1,9
Sturnira oporaphilum,0,0,0,0,0,1,9
Sturnira sorianoi,0,0,0,0,0,1,9
Sturnira tildae,0,0,0,0,0,1,9
Styloctenium mindorensis,0,0,0,0,0,1,9
Styloctenium wallacei,0,0,0,0,0,1,9
Stylodipus andrewsi,0,0,1,0,0,0,4
Stylodipus sungorus,0,0,1,0,0,0,4
Stylodipus telum,0,0,1,0,0,0,4
Suncus aequatorius,0,0,0,0,1,0,8
Suncus ater,0,0,0,0,1,0,8
Suncus dayi,0,0,0,0,1,0,8
Suncus etruscus,0,0,0,0,1,0,8
Suncus fellowesgordoni,0,0,0,0,1,0,8
Suncus hosei,0,0,0,0,1,0,8
Suncus infinitesimus,0,0,0,0,1,0,8
Suncus lixus,0,0,0,0,1,0,8
Suncus madagascariensis,0,0,0,0,1,0,8
Suncus malayanus,0,0,0,0,1,0,8
Suncus megalura,0,0,0,0,1,0,8
Suncus mertensi,0,0,0,0,1,0,8
Suncus montanus,0,0,0,0,1,0,8
Suncus murinus,0,0,0,0,1,0,8
Suncus remyi,0,0,0,0,1,0,8
Suncus stoliczkanus,0,0,0,0,1,0,8
Suncus varilla,0,0,0,0,1,0,8
Suncus zeylanicus,0,0,0,0,1,0,8
Sundamys infraluteus,0,0,1,0,0,0,4
Sundamys maxi,0,0,1,0,0,0,4
Sundamys muelleri,0,0,1,0,0,0,4
Sundasciurus brookei,0,0,1,0,0,0,4
Sundasciurus davensis,0,0,1,0,0,0,4
Sundasciurus fraterculus,0,0,1,0,0,0,4
Sundasciurus hippurus,0,0,1,0,0,0,4
Sundasciurus hoogstraali,0,0,1,0,0,0,4
Sundasciurus jentinki,0,0,1,0,0,0,4
Sundasciurus juvencus,0,0,1,0,0,0,4
Sundasciurus lowii,0,0,1,0,0,0,4
Sundasciurus mindanensis,0,0,1,0,0,0,4
Sundasciurus moellendorffi,0,0,1,0,0,0,4
Sundasciurus philippinensis,0,0,1,0,0,0,4
Sundasciurus rabori,0,0,1,0,0,0,4
Sundasciurus samarensis,0,0,1,0,0,0,4
Sundasciurus steerii,0,0,1,0,0,0,4
Sundasciurus tenuis,0,0,1,0,0,0,4
Surdisorex norae,0,0,0,0,1,0,8
Surdisorex polulus,0,0,0,0,1,0,8
Suricata suricatta,0,0,0,0,0,1,9
Sus ahoenobarbus,0,0,0,0,0,1,9
Sus barbatus,0,0,0,0,0,1,9
Sus bucculentus,0,0,0,0,0,1,9
Sus cebifrons,0,0,0,0,0,1,9
Sus celebensis,0,0,0,0,0,1,9
Sus oliveri,0,0,0,0,0,1,9
Sus philippensis,0,0,0,0,0,1,9
Sus verrucosus,0,0,0,0,0,1,9
Syconycteris australis,0,0,0,0,0,1,9
Syconycteris carolinae,0,0,0,0,0,1,9
Syconycteris hobbit,0,0,0,0,0,1,9
Sylvilagus aquaticus,0,0,1,0,0,0,4
Sylvilagus audubonii,0,0,1,0,0,0,4
Sylvilagus bachmani,0,0,1,0,0,0,4
Sylvilagus brasiliensis,0,0,1,0,0,0,4
Sylvilagus cognatus,0,0,1,0,0,0,4
Sylvilagus cunicularius,0,0,1,0,0,0,4
Sylvilagus dicei,0,0,1,0,0,0,4
Sylvilagus floridanus,0,0,1,0,0,0,4
Sylvilagus graysoni,0,0,1,0,0,0,4
Sylvilagus insonus,0,0,1,0,0,0,4
Sylvilagus mansuetus,0,0,1,0,0,0,4
Sylvilagus nuttallii,0,0,1,0,0,0,4
Sylvilagus obscurus,0,0,1,0,0,0,4
Sylvilagus palustris,0,0,1,0,0,0,4
Sylvilagus robustus,0,0,1,0,0,0,4
Sylvilagus transitionalis,0,0,1,0,0,0,4
Sylvilagus varynaensis,0,0,1,0,0,0,4
Sylvisorex camerunensis,0,0,0,0,1,0,8
Sylvisorex granti,0,0,0,0,1,0,8
Sylvisorex howelli,0,0,0,0,1,0,8
Sylvisorex isabellae,0,0,0,0,1,0,8
Sylvisorex johnstoni,0,0,0,0,1,0,8
Sylvisorex konganensis,0,0,0,0,1,0,8
Sylvisorex lunaris,0,0,0,0,1,0,8
Sylvisorex morio,0,0,0,0,1,0,8
Sylvisorex ollula,0,0,0,0,1,0,8
Sylvisorex oriundus,0,0,0,0,1,0,8
Sylvisorex pluvialis,0,0,0,0,1,0,8
Sylvisorex vulcanorum,0,0,0,0,1,0,8
Symphalangus syndactylus,0,0,0,1,0,0,7
Synaptomys borealis,0,0,1,0,0,0,4
Synaptomys cooperi,0,0,1,0,0,0,4
Syntheosciurus brochus,0,0,1,0,0,0,4
Tachyglossus aculeatus,1,0,0,0,0,0,1
Tachyoryctes macrocephalus,0,0,1,0,0,0,4
Tachyoryctes splendens,0,0,1,0,0,0,4
Tadarida aegyptiaca,0,0,0,0,0,1,9
Tadarida brasiliensis,0,0,0,0,0,1,9
Tadarida fulminans,0,0,0,0,0,1,9
Tadarida insignis,0,0,0,0,0,1,9
Tadarida latouchei,0,0,0,0,0,1,9
Tadarida lobata,0,0,0,0,0,1,9
Tadarida teniotis,0,0,0,0,0,1,9
Tadarida ventralis,0,0,0,0,0,1,9
Taeromys arcuatus,0,0,1,0,0,0,4
Taeromys callitrichus,0,0,1,0,0,0,4
Taeromys celebensis,0,0,1,0,0,0,4
Taeromys hamatus,0,0,1,0,0,0,4
Taeromys microbullatus,0,0,1,0,0,0,4
Taeromys punicans,0,0,1,0,0,0,4
Taeromys taerae,0,0,1,0,0,0,4
Talpa altaica,0,0,0,0,1,0,8
Talpa caeca,0,0,0,0,1,0,8
Talpa caucasica,0,0,0,0,1,0,8
Talpa davidiana,0,0,0,0,1,0,8
Talpa europaea,0,0,0,0,1,0,8
Talpa levantis,0,0,0,0,1,0,8
Talpa occidentalis,0,0,0,0,1,0,8
Talpa romana,0,0,0,0,1,0,8
Talpa stankovici,0,0,0,0,1,0,8
Tamandua mexicana,0,1,0,0,0,0,2
Tamandua tetradactyla,0,1,0,0,0,0,2
Tamias striatus,0,0,1,0,0,0,4
Tamiasciurus douglasii,0,0,1,0,0,0,4
Tamiasciurus hudsonicus,0,0,1,0,0,0,4
Tamiasciurus mearnsi,0,0,1,0,0,0,4
Tamiops macclellandii,0,0,1,0,0,0,4
Tamiops maritimus,0,0,1,0,0,0,4
Tamiops rodolphii,0,0,1,0,0,0,4
Tamiops swinhoei,0,0,1,0,0,0,4
Tapecomys primus,0,0,1,0,0,0,4
Taphozous achates,0,0,0,0,0,1,9
